customer_id,total_spend,avg_spend,spend_std,transaction_count,unique_categories,age,gender,cluster,persona
673847,269.78,269.78,0.0,1,1,74,F,2,Luxury-Oriented Spender
673896,199.31,199.31,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
673907,127.26,127.26,0.0,1,1,28,F,2,Luxury-Oriented Spender
673998,1888.77,1888.77,0.0,1,1,76,F,1,High-Frequency Moderate Spender
674030,468.67,468.67,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
674047,380.23,380.23,0.0,1,1,69,F,2,Luxury-Oriented Spender
674068,234.46,234.46,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
674090,493.26,493.26,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
674105,869.45,869.45,0.0,1,1,51,F,2,Luxury-Oriented Spender
674141,109.98,109.98,0.0,1,1,20,M,3,High-Volatility / Impulsive Spender
674201,23.29,23.29,0.0,1,1,71,M,3,High-Volatility / Impulsive Spender
674213,59.82,59.82,0.0,1,1,46,F,2,Luxury-Oriented Spender
674217,130.03,130.03,0.0,1,1,41,M,3,High-Volatility / Impulsive Spender
674232,234.72,234.72,0.0,1,1,51,F,2,Luxury-Oriented Spender
674248,2957.58,2957.58,0.0,1,1,72,M,1,High-Frequency Moderate Spender
674264,429.0,429.0,0.0,1,1,77,F,2,Luxury-Oriented Spender
674277,81.16,81.16,0.0,1,1,41,M,3,High-Volatility / Impulsive Spender
674305,508.72,508.72,0.0,1,1,38,F,2,Luxury-Oriented Spender
674313,581.32,581.32,0.0,1,1,43,F,2,Luxury-Oriented Spender
674314,1067.34,1067.34,0.0,1,1,56,M,3,High-Volatility / Impulsive Spender
674355,222.0,222.0,0.0,1,1,50,M,3,High-Volatility / Impulsive Spender
674384,654.27,654.27,0.0,1,1,36,F,2,Luxury-Oriented Spender
674399,675.16,675.16,0.0,1,1,21,F,2,Luxury-Oriented Spender
674409,124.93,124.93,0.0,1,1,35,F,2,Luxury-Oriented Spender
674417,39.89,39.89,0.0,1,1,28,F,2,Luxury-Oriented Spender
674422,13.91,13.91,0.0,1,1,37,M,3,High-Volatility / Impulsive Spender
674462,116.91,116.91,0.0,1,1,37,Unknown,0,Conservative Budgeter
674485,150.58,150.58,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
674486,41.96,41.96,0.0,1,1,40,F,2,Luxury-Oriented Spender
674504,375.11,375.11,0.0,1,1,30,F,2,Luxury-Oriented Spender
674526,152.74,152.74,0.0,1,1,42,M,3,High-Volatility / Impulsive Spender
674548,155.26,155.26,0.0,1,1,49,F,2,Luxury-Oriented Spender
674584,1853.91,1853.91,0.0,1,1,34,F,1,High-Frequency Moderate Spender
674585,624.15,624.15,0.0,1,1,62,F,2,Luxury-Oriented Spender
674588,208.49,208.49,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
674649,945.16,945.16,0.0,1,1,38,F,2,Luxury-Oriented Spender
674666,50.86,50.86,0.0,1,1,38,F,2,Luxury-Oriented Spender
674668,474.78,474.78,0.0,1,1,47,M,3,High-Volatility / Impulsive Spender
674669,113.0,113.0,0.0,1,1,28,M,3,High-Volatility / Impulsive Spender
674679,1087.53,1087.53,0.0,1,1,29,M,3,High-Volatility / Impulsive Spender
674684,409.38,409.38,0.0,1,1,39,F,2,Luxury-Oriented Spender
674752,803.81,803.81,0.0,1,1,21,F,2,Luxury-Oriented Spender
674753,813.24,813.24,0.0,1,1,23,M,3,High-Volatility / Impulsive Spender
674768,76.61,76.61,0.0,1,1,55,M,3,High-Volatility / Impulsive Spender
674789,888.19,888.19,0.0,1,1,57,F,2,Luxury-Oriented Spender
674800,127.19,127.19,0.0,1,1,38,F,2,Luxury-Oriented Spender
674802,78.67,78.67,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
674838,132.42,132.42,0.0,1,1,61,F,2,Luxury-Oriented Spender
674856,70.98,70.98,0.0,1,1,46,M,3,High-Volatility / Impulsive Spender
674865,449.17,449.17,0.0,1,1,65,M,3,High-Volatility / Impulsive Spender
674866,77.16,77.16,0.0,1,1,20,F,2,Luxury-Oriented Spender
674873,88.75,88.75,0.0,1,1,22,M,3,High-Volatility / Impulsive Spender
674909,65.11,65.11,0.0,1,1,52,F,2,Luxury-Oriented Spender
674912,437.77,437.77,0.0,1,1,66,M,3,High-Volatility / Impulsive Spender
674926,156.87,156.87,0.0,1,1,42,F,2,Luxury-Oriented Spender
674932,16.17,16.17,0.0,1,1,36,Unknown,0,Conservative Budgeter
674949,248.25,248.25,0.0,1,1,55,M,3,High-Volatility / Impulsive Spender
674958,617.37,617.37,0.0,1,1,65,F,2,Luxury-Oriented Spender
674965,101.76,101.76,0.0,1,1,63,Unknown,0,Conservative Budgeter
674979,31.16,31.16,0.0,1,1,63,F,2,Luxury-Oriented Spender
674990,24.34,24.34,0.0,1,1,25,F,2,Luxury-Oriented Spender
674999,85.78,85.78,0.0,1,1,72,Unknown,0,Conservative Budgeter
675028,60.83,60.83,0.0,1,1,26,F,2,Luxury-Oriented Spender
675029,196.21,196.21,0.0,1,1,59,F,2,Luxury-Oriented Spender
675051,17.72,17.72,0.0,1,1,24,M,3,High-Volatility / Impulsive Spender
675105,254.28,254.28,0.0,1,1,30,F,2,Luxury-Oriented Spender
675119,38.47,38.47,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
675164,769.5,769.5,0.0,1,1,41,Unknown,0,Conservative Budgeter
675168,319.48,319.48,0.0,1,1,76,F,2,Luxury-Oriented Spender
675185,75.26,75.26,0.0,1,1,67,F,2,Luxury-Oriented Spender
675315,121.38,121.38,0.0,1,1,21,Unknown,0,Conservative Budgeter
675367,1785.43,1785.43,0.0,1,1,53,F,1,High-Frequency Moderate Spender
675393,117.95,117.95,0.0,1,1,65,F,2,Luxury-Oriented Spender
675400,1461.39,1461.39,0.0,1,1,65,M,1,High-Frequency Moderate Spender
675439,23.91,23.91,0.0,1,1,23,M,3,High-Volatility / Impulsive Spender
675444,64.79,64.79,0.0,1,1,74,M,3,High-Volatility / Impulsive Spender
675463,75.32,75.32,0.0,1,1,42,F,2,Luxury-Oriented Spender
675473,116.76,116.76,0.0,1,1,45,F,2,Luxury-Oriented Spender
675487,230.66,230.66,0.0,1,1,63,F,2,Luxury-Oriented Spender
675530,491.25,491.25,0.0,1,1,37,F,2,Luxury-Oriented Spender
675534,34.36,34.36,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
675544,87.8,87.8,0.0,1,1,60,F,2,Luxury-Oriented Spender
675572,858.24,858.24,0.0,1,1,32,M,3,High-Volatility / Impulsive Spender
675580,93.29,93.29,0.0,1,1,26,F,2,Luxury-Oriented Spender
675633,2270.6,2270.6,0.0,1,1,30,M,1,High-Frequency Moderate Spender
675642,66.33,66.33,0.0,1,1,46,Unknown,0,Conservative Budgeter
675643,17.56,17.56,0.0,1,1,31,Unknown,0,Conservative Budgeter
675655,159.67,159.67,0.0,1,1,73,F,2,Luxury-Oriented Spender
675752,164.51,164.51,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
675810,2729.99,2729.99,0.0,1,1,61,F,1,High-Frequency Moderate Spender
675828,1491.53,1491.53,0.0,1,1,59,M,1,High-Frequency Moderate Spender
675846,540.38,540.38,0.0,1,1,66,F,2,Luxury-Oriented Spender
675849,448.96,448.96,0.0,1,1,41,M,3,High-Volatility / Impulsive Spender
675852,145.93,145.93,0.0,1,1,75,Unknown,0,Conservative Budgeter
675857,15.65,15.65,0.0,1,1,48,F,2,Luxury-Oriented Spender
675869,1515.35,1515.35,0.0,1,1,23,F,1,High-Frequency Moderate Spender
675880,859.49,859.49,0.0,1,1,52,M,3,High-Volatility / Impulsive Spender
675881,1131.31,1131.31,0.0,1,1,68,Unknown,0,Conservative Budgeter
675887,53.93,53.93,0.0,1,1,37,M,3,High-Volatility / Impulsive Spender
675910,251.02,251.02,0.0,1,1,59,F,2,Luxury-Oriented Spender
675933,2379.74,2379.74,0.0,1,1,39,F,1,High-Frequency Moderate Spender
675941,598.47,598.47,0.0,1,1,59,F,2,Luxury-Oriented Spender
675962,101.03,101.03,0.0,1,1,59,Unknown,0,Conservative Budgeter
675977,497.25,497.25,0.0,1,1,74,M,3,High-Volatility / Impulsive Spender
675979,2783.67,2783.67,0.0,1,1,49,F,1,High-Frequency Moderate Spender
675982,315.04,315.04,0.0,1,1,42,F,2,Luxury-Oriented Spender
675989,767.38,767.38,0.0,1,1,23,F,2,Luxury-Oriented Spender
675995,129.27,129.27,0.0,1,1,48,M,3,High-Volatility / Impulsive Spender
675998,951.69,951.69,0.0,1,1,34,M,3,High-Volatility / Impulsive Spender
676006,246.44,246.44,0.0,1,1,33,Unknown,0,Conservative Budgeter
676047,99.94,99.94,0.0,1,1,64,M,3,High-Volatility / Impulsive Spender
676087,20.88,20.88,0.0,1,1,64,F,2,Luxury-Oriented Spender
676108,88.93,88.93,0.0,1,1,26,M,3,High-Volatility / Impulsive Spender
676109,67.34,67.34,0.0,1,1,34,F,2,Luxury-Oriented Spender
676161,73.84,73.84,0.0,1,1,57,M,3,High-Volatility / Impulsive Spender
676165,18.72,18.72,0.0,1,1,49,M,3,High-Volatility / Impulsive Spender
676179,97.08,97.08,0.0,1,1,21,F,2,Luxury-Oriented Spender
676188,31.06,31.06,0.0,1,1,75,M,3,High-Volatility / Impulsive Spender
676192,179.13,179.13,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
676204,84.33,84.33,0.0,1,1,28,M,3,High-Volatility / Impulsive Spender
676265,713.42,713.42,0.0,1,1,29,M,3,High-Volatility / Impulsive Spender
676269,101.07,101.07,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
676302,625.03,625.03,0.0,1,1,64,F,2,Luxury-Oriented Spender
676311,178.76,178.76,0.0,1,1,47,F,2,Luxury-Oriented Spender
676347,1236.29,1236.29,0.0,1,1,22,M,3,High-Volatility / Impulsive Spender
676413,96.37,96.37,0.0,1,1,42,M,3,High-Volatility / Impulsive Spender
676415,157.42,157.42,0.0,1,1,55,M,3,High-Volatility / Impulsive Spender
676437,118.9,118.9,0.0,1,1,44,F,2,Luxury-Oriented Spender
676447,40.17,40.17,0.0,1,1,50,F,2,Luxury-Oriented Spender
676455,1232.23,1232.23,0.0,1,1,68,M,3,High-Volatility / Impulsive Spender
676477,79.51,79.51,0.0,1,1,26,F,2,Luxury-Oriented Spender
676490,256.52,256.52,0.0,1,1,51,F,2,Luxury-Oriented Spender
676529,80.7,80.7,0.0,1,1,49,M,3,High-Volatility / Impulsive Spender
676547,1484.76,1484.76,0.0,1,1,73,Unknown,0,Conservative Budgeter
676581,2621.52,2621.52,0.0,1,1,25,M,1,High-Frequency Moderate Spender
676611,185.39,185.39,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
676642,707.76,707.76,0.0,1,1,74,F,2,Luxury-Oriented Spender
676645,104.12,104.12,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
676653,116.31,116.31,0.0,1,1,36,F,2,Luxury-Oriented Spender
676713,257.6,257.6,0.0,1,1,56,M,3,High-Volatility / Impulsive Spender
676728,91.01,91.01,0.0,1,1,35,M,3,High-Volatility / Impulsive Spender
676760,379.4,379.4,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
676785,346.76,346.76,0.0,1,1,75,M,3,High-Volatility / Impulsive Spender
676806,553.08,553.08,0.0,1,1,68,F,2,Luxury-Oriented Spender
676832,111.31,111.31,0.0,1,1,73,Unknown,0,Conservative Budgeter
676866,179.44,179.44,0.0,1,1,72,F,2,Luxury-Oriented Spender
676869,2659.5,2659.5,0.0,1,1,54,F,1,High-Frequency Moderate Spender
676949,86.07,86.07,0.0,1,1,22,M,3,High-Volatility / Impulsive Spender
676954,216.84,216.84,0.0,1,1,22,F,2,Luxury-Oriented Spender
676976,80.01,80.01,0.0,1,1,52,F,2,Luxury-Oriented Spender
677011,76.24,76.24,0.0,1,1,49,M,3,High-Volatility / Impulsive Spender
677016,377.52,377.52,0.0,1,1,41,M,3,High-Volatility / Impulsive Spender
677049,23.42,23.42,0.0,1,1,74,M,3,High-Volatility / Impulsive Spender
677051,117.05,117.05,0.0,1,1,23,F,2,Luxury-Oriented Spender
677060,496.76,496.76,0.0,1,1,58,M,3,High-Volatility / Impulsive Spender
677079,450.67,450.67,0.0,1,1,55,Unknown,0,Conservative Budgeter
677110,186.09,186.09,0.0,1,1,28,M,3,High-Volatility / Impulsive Spender
677117,42.45,42.45,0.0,1,1,49,M,3,High-Volatility / Impulsive Spender
677187,1263.23,1263.23,0.0,1,1,60,F,1,High-Frequency Moderate Spender
677201,177.63,177.63,0.0,1,1,42,M,3,High-Volatility / Impulsive Spender
677232,201.91,201.91,0.0,1,1,31,F,2,Luxury-Oriented Spender
677240,78.26,78.26,0.0,1,1,32,F,2,Luxury-Oriented Spender
677248,2754.12,2754.12,0.0,1,1,53,F,1,High-Frequency Moderate Spender
677299,51.22,51.22,0.0,1,1,72,F,2,Luxury-Oriented Spender
677329,171.61,171.61,0.0,1,1,76,M,3,High-Volatility / Impulsive Spender
677334,368.05,368.05,0.0,1,1,41,Unknown,0,Conservative Budgeter
677356,27.96,27.96,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
677364,77.02,77.02,0.0,1,1,57,F,2,Luxury-Oriented Spender
677378,1871.49,1871.49,0.0,1,1,29,M,1,High-Frequency Moderate Spender
677410,127.69,127.69,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
677433,593.06,593.06,0.0,1,1,40,F,2,Luxury-Oriented Spender
677440,220.34,220.34,0.0,1,1,64,M,3,High-Volatility / Impulsive Spender
677462,320.6,320.6,0.0,1,1,69,M,3,High-Volatility / Impulsive Spender
677470,348.01,348.01,0.0,1,1,71,M,3,High-Volatility / Impulsive Spender
677484,192.52,192.52,0.0,1,1,51,M,3,High-Volatility / Impulsive Spender
677487,208.01,208.01,0.0,1,1,49,F,2,Luxury-Oriented Spender
677491,21.5,21.5,0.0,1,1,43,M,3,High-Volatility / Impulsive Spender
677500,53.24,53.24,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
677525,58.1,58.1,0.0,1,1,63,F,2,Luxury-Oriented Spender
677528,98.16,98.16,0.0,1,1,22,F,2,Luxury-Oriented Spender
677530,130.44,130.44,0.0,1,1,41,Unknown,0,Conservative Budgeter
677624,102.98,102.98,0.0,1,1,75,Unknown,0,Conservative Budgeter
677628,90.89,90.89,0.0,1,1,71,F,2,Luxury-Oriented Spender
677631,27.58,27.58,0.0,1,1,24,F,2,Luxury-Oriented Spender
677643,236.54,236.54,0.0,1,1,20,M,3,High-Volatility / Impulsive Spender
677666,506.88,506.88,0.0,1,1,51,F,2,Luxury-Oriented Spender
677671,71.52,71.52,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
677702,1263.74,1263.74,0.0,1,1,23,F,1,High-Frequency Moderate Spender
677715,18.25,18.25,0.0,1,1,42,F,2,Luxury-Oriented Spender
677720,165.12,165.12,0.0,1,1,25,Unknown,0,Conservative Budgeter
677727,415.49,415.49,0.0,1,1,37,Unknown,0,Conservative Budgeter
677734,27.71,27.71,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
677748,66.04,66.04,0.0,1,1,73,M,3,High-Volatility / Impulsive Spender
677780,224.38,224.38,0.0,1,1,41,M,3,High-Volatility / Impulsive Spender
677798,169.69,169.69,0.0,1,1,77,F,2,Luxury-Oriented Spender
677828,908.3,908.3,0.0,1,1,62,F,2,Luxury-Oriented Spender
677877,65.18,65.18,0.0,1,1,54,M,3,High-Volatility / Impulsive Spender
677880,85.4,85.4,0.0,1,1,42,F,2,Luxury-Oriented Spender
677892,82.07,82.07,0.0,1,1,33,Unknown,0,Conservative Budgeter
677920,1652.84,1652.84,0.0,1,1,77,F,1,High-Frequency Moderate Spender
677931,470.88,470.88,0.0,1,1,69,M,3,High-Volatility / Impulsive Spender
677939,299.2,299.2,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
677949,162.72,162.72,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
677956,23.78,23.78,0.0,1,1,52,F,2,Luxury-Oriented Spender
677960,113.43,113.43,0.0,1,1,48,F,2,Luxury-Oriented Spender
677971,294.6,294.6,0.0,1,1,74,F,2,Luxury-Oriented Spender
677983,222.15,222.15,0.0,1,1,25,F,2,Luxury-Oriented Spender
677990,397.27,397.27,0.0,1,1,31,M,3,High-Volatility / Impulsive Spender
677993,1744.04,1744.04,0.0,1,1,70,F,1,High-Frequency Moderate Spender
678020,10.19,10.19,0.0,1,1,45,F,2,Luxury-Oriented Spender
678025,2617.04,2617.04,0.0,1,1,46,M,1,High-Frequency Moderate Spender
678066,837.47,837.47,0.0,1,1,56,M,3,High-Volatility / Impulsive Spender
678070,79.24,79.24,0.0,1,1,59,Unknown,0,Conservative Budgeter
678071,24.92,24.92,0.0,1,1,77,F,2,Luxury-Oriented Spender
678083,750.19,750.19,0.0,1,1,45,M,3,High-Volatility / Impulsive Spender
678157,62.39,62.39,0.0,1,1,51,M,3,High-Volatility / Impulsive Spender
678166,570.36,570.36,0.0,1,1,30,F,2,Luxury-Oriented Spender
678179,166.85,166.85,0.0,1,1,61,M,3,High-Volatility / Impulsive Spender
678180,494.03,494.03,0.0,1,1,76,M,3,High-Volatility / Impulsive Spender
678183,120.36,120.36,0.0,1,1,56,Unknown,0,Conservative Budgeter
678188,2384.92,2384.92,0.0,1,1,23,F,1,High-Frequency Moderate Spender
678211,935.08,935.08,0.0,1,1,72,F,2,Luxury-Oriented Spender
678213,276.31,276.31,0.0,1,1,77,F,2,Luxury-Oriented Spender
678229,734.11,734.11,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
678232,146.56,146.56,0.0,1,1,20,F,2,Luxury-Oriented Spender
678240,420.07,420.07,0.0,1,1,24,F,2,Luxury-Oriented Spender
678256,398.56,398.56,0.0,1,1,70,M,3,High-Volatility / Impulsive Spender
678269,165.48,165.48,0.0,1,1,56,M,3,High-Volatility / Impulsive Spender
678270,39.5,39.5,0.0,1,1,51,F,2,Luxury-Oriented Spender
678299,64.42,64.42,0.0,1,1,60,F,2,Luxury-Oriented Spender
678320,22.58,22.58,0.0,1,1,34,M,3,High-Volatility / Impulsive Spender
678352,432.1,432.1,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
678396,160.61,160.61,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
678416,368.09,368.09,0.0,1,1,41,F,2,Luxury-Oriented Spender
678451,148.3,148.3,0.0,1,1,37,F,2,Luxury-Oriented Spender
678462,313.81,313.81,0.0,1,1,26,Unknown,0,Conservative Budgeter
678493,173.59,173.59,0.0,1,1,73,F,2,Luxury-Oriented Spender
678538,275.91,275.91,0.0,1,1,42,M,3,High-Volatility / Impulsive Spender
678545,416.14,416.14,0.0,1,1,70,F,2,Luxury-Oriented Spender
678560,34.67,34.67,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
678613,989.25,989.25,0.0,1,1,66,F,2,Luxury-Oriented Spender
678619,730.86,730.86,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
678634,137.38,137.38,0.0,1,1,77,M,3,High-Volatility / Impulsive Spender
678648,2739.01,2739.01,0.0,1,1,31,M,1,High-Frequency Moderate Spender
678670,692.75,692.75,0.0,1,1,47,F,2,Luxury-Oriented Spender
678679,463.89,463.89,0.0,1,1,70,F,2,Luxury-Oriented Spender
678695,91.69,91.69,0.0,1,1,71,Unknown,0,Conservative Budgeter
678757,90.28,90.28,0.0,1,1,71,M,3,High-Volatility / Impulsive Spender
678760,243.76,243.76,0.0,1,1,43,M,3,High-Volatility / Impulsive Spender
678778,61.89,61.89,0.0,1,1,68,M,3,High-Volatility / Impulsive Spender
678810,38.67,38.67,0.0,1,1,72,F,2,Luxury-Oriented Spender
678817,34.59,34.59,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
678855,93.14,93.14,0.0,1,1,68,F,2,Luxury-Oriented Spender
678865,165.54,165.54,0.0,1,1,24,F,2,Luxury-Oriented Spender
678875,84.37,84.37,0.0,1,1,33,F,2,Luxury-Oriented Spender
678916,53.22,53.22,0.0,1,1,43,M,3,High-Volatility / Impulsive Spender
678933,280.51,280.51,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
678955,581.71,581.71,0.0,1,1,61,M,3,High-Volatility / Impulsive Spender
678965,97.32,97.32,0.0,1,1,55,F,2,Luxury-Oriented Spender
678992,339.68,339.68,0.0,1,1,50,M,3,High-Volatility / Impulsive Spender
679005,697.09,697.09,0.0,1,1,27,F,2,Luxury-Oriented Spender
679028,179.09,179.09,0.0,1,1,28,F,2,Luxury-Oriented Spender
679132,44.23,44.23,0.0,1,1,66,F,2,Luxury-Oriented Spender
679158,39.45,39.45,0.0,1,1,28,F,2,Luxury-Oriented Spender
679163,218.11,218.11,0.0,1,1,43,F,2,Luxury-Oriented Spender
679173,82.97,82.97,0.0,1,1,74,M,3,High-Volatility / Impulsive Spender
679200,1632.5,1632.5,0.0,1,1,34,M,1,High-Frequency Moderate Spender
679226,91.97,91.97,0.0,1,1,76,F,2,Luxury-Oriented Spender
679232,16.3,16.3,0.0,1,1,58,F,2,Luxury-Oriented Spender
679241,120.41,120.41,0.0,1,1,25,F,2,Luxury-Oriented Spender
679251,52.66,52.66,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
679314,195.16,195.16,0.0,1,1,71,F,2,Luxury-Oriented Spender
679315,15.78,15.78,0.0,1,1,32,F,2,Luxury-Oriented Spender
679338,113.55,113.55,0.0,1,1,42,M,3,High-Volatility / Impulsive Spender
679408,33.74,33.74,0.0,1,1,28,F,2,Luxury-Oriented Spender
679412,41.58,41.58,0.0,1,1,21,F,2,Luxury-Oriented Spender
679436,113.41,113.41,0.0,1,1,62,F,2,Luxury-Oriented Spender
679448,36.53,36.53,0.0,1,1,48,M,3,High-Volatility / Impulsive Spender
679476,228.7,228.7,0.0,1,1,24,F,2,Luxury-Oriented Spender
679525,274.61,274.61,0.0,1,1,59,M,3,High-Volatility / Impulsive Spender
679563,199.5,199.5,0.0,1,1,42,F,2,Luxury-Oriented Spender
679564,219.32,219.32,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
679568,91.19,91.19,0.0,1,1,22,Unknown,0,Conservative Budgeter
679596,69.01,69.01,0.0,1,1,21,M,3,High-Volatility / Impulsive Spender
679650,734.34,734.34,0.0,1,1,68,M,3,High-Volatility / Impulsive Spender
679730,1010.95,1010.95,0.0,1,1,43,M,3,High-Volatility / Impulsive Spender
679737,603.85,603.85,0.0,1,1,68,M,3,High-Volatility / Impulsive Spender
679738,136.62,136.62,0.0,1,1,35,F,2,Luxury-Oriented Spender
679763,160.61,160.61,0.0,1,1,37,F,2,Luxury-Oriented Spender
679846,854.64,854.64,0.0,1,1,28,Unknown,0,Conservative Budgeter
679858,39.4,39.4,0.0,1,1,23,M,3,High-Volatility / Impulsive Spender
679868,216.74,216.74,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
679931,2102.11,2102.11,0.0,1,1,31,F,1,High-Frequency Moderate Spender
679943,304.51,304.51,0.0,1,1,40,F,2,Luxury-Oriented Spender
679963,144.8,144.8,0.0,1,1,63,M,3,High-Volatility / Impulsive Spender
679981,22.91,22.91,0.0,1,1,76,M,3,High-Volatility / Impulsive Spender
679994,15.17,15.17,0.0,1,1,45,Unknown,0,Conservative Budgeter
680051,86.98,86.98,0.0,1,1,69,F,2,Luxury-Oriented Spender
680075,479.4,479.4,0.0,1,1,58,F,2,Luxury-Oriented Spender
680080,1652.21,1652.21,0.0,1,1,67,F,1,High-Frequency Moderate Spender
680124,77.07,77.07,0.0,1,1,48,F,2,Luxury-Oriented Spender
680151,192.19,192.19,0.0,1,1,69,F,2,Luxury-Oriented Spender
680155,387.32,387.32,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
680156,481.44,481.44,0.0,1,1,33,F,2,Luxury-Oriented Spender
680158,135.7,135.7,0.0,1,1,61,Unknown,0,Conservative Budgeter
680160,186.5,186.5,0.0,1,1,22,F,2,Luxury-Oriented Spender
680195,59.65,59.65,0.0,1,1,49,M,3,High-Volatility / Impulsive Spender
680225,102.4,102.4,0.0,1,1,38,F,2,Luxury-Oriented Spender
680238,188.37,188.37,0.0,1,1,32,F,2,Luxury-Oriented Spender
680286,41.43,41.43,0.0,1,1,67,F,2,Luxury-Oriented Spender
680289,457.75,457.75,0.0,1,1,59,M,3,High-Volatility / Impulsive Spender
680297,106.58,106.58,0.0,1,1,34,F,2,Luxury-Oriented Spender
680331,71.17,71.17,0.0,1,1,47,F,2,Luxury-Oriented Spender
680394,2629.07,2629.07,0.0,1,1,25,M,1,High-Frequency Moderate Spender
680406,96.54,96.54,0.0,1,1,39,F,2,Luxury-Oriented Spender
680428,138.39,138.39,0.0,1,1,58,M,3,High-Volatility / Impulsive Spender
680452,1748.71,1748.71,0.0,1,1,59,M,1,High-Frequency Moderate Spender
680473,489.38,489.38,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
680482,2932.91,2932.91,0.0,1,1,34,F,1,High-Frequency Moderate Spender
680500,120.38,120.38,0.0,1,1,20,F,2,Luxury-Oriented Spender
680526,74.73,74.73,0.0,1,1,45,F,2,Luxury-Oriented Spender
680564,494.86,494.86,0.0,1,1,77,M,3,High-Volatility / Impulsive Spender
680605,70.04,70.04,0.0,1,1,73,F,2,Luxury-Oriented Spender
680688,2571.92,2571.92,0.0,1,1,43,F,1,High-Frequency Moderate Spender
680691,2653.5,2653.5,0.0,1,1,23,F,1,High-Frequency Moderate Spender
680711,211.09,211.09,0.0,1,1,46,M,3,High-Volatility / Impulsive Spender
680758,104.7,104.7,0.0,1,1,43,F,2,Luxury-Oriented Spender
680788,230.03,230.03,0.0,1,1,24,M,3,High-Volatility / Impulsive Spender
680799,1771.72,1771.72,0.0,1,1,32,Unknown,1,High-Frequency Moderate Spender
680812,172.77,172.77,0.0,1,1,60,F,2,Luxury-Oriented Spender
680814,46.43,46.43,0.0,1,1,69,Unknown,0,Conservative Budgeter
680831,125.64,125.64,0.0,1,1,61,F,2,Luxury-Oriented Spender
680861,16.22,16.22,0.0,1,1,20,M,3,High-Volatility / Impulsive Spender
680862,89.6,89.6,0.0,1,1,34,F,2,Luxury-Oriented Spender
680898,969.23,969.23,0.0,1,1,76,M,3,High-Volatility / Impulsive Spender
680904,69.8,69.8,0.0,1,1,33,M,3,High-Volatility / Impulsive Spender
680941,177.86,177.86,0.0,1,1,44,F,2,Luxury-Oriented Spender
681017,187.06,187.06,0.0,1,1,57,F,2,Luxury-Oriented Spender
681067,154.66,154.66,0.0,1,1,43,M,3,High-Volatility / Impulsive Spender
681113,321.79,321.79,0.0,1,1,76,M,3,High-Volatility / Impulsive Spender
681122,408.4,408.4,0.0,1,1,55,F,2,Luxury-Oriented Spender
681125,110.61,110.61,0.0,1,1,36,F,2,Luxury-Oriented Spender
681128,54.26,54.26,0.0,1,1,35,M,3,High-Volatility / Impulsive Spender
681132,121.55,121.55,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
681161,98.43,98.43,0.0,1,1,69,M,3,High-Volatility / Impulsive Spender
681169,159.61,159.61,0.0,1,1,29,F,2,Luxury-Oriented Spender
681202,246.8,246.8,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
681214,2756.25,2756.25,0.0,1,1,72,F,1,High-Frequency Moderate Spender
681230,859.79,859.79,0.0,1,1,36,Unknown,0,Conservative Budgeter
681232,16.97,16.97,0.0,1,1,74,F,2,Luxury-Oriented Spender
681253,88.9,88.9,0.0,1,1,35,M,3,High-Volatility / Impulsive Spender
681266,1519.76,1519.76,0.0,1,1,57,F,1,High-Frequency Moderate Spender
681302,2263.29,2263.29,0.0,1,1,28,F,1,High-Frequency Moderate Spender
