total_spend,avg_spend,spend_std,transaction_count,unique_categories,age,gender_M,gender_Unknown
13.8,13.8,0.0,1,1,45,False,False
195.13,195.13,0.0,1,1,43,True,False
44.59,44.59,0.0,1,1,45,True,False
77.94,77.94,0.0,1,1,72,False,False
100.02,100.02,0.0,1,1,77,False,True
153.43,153.43,0.0,1,1,22,True,False
57.11,57.11,0.0,1,1,44,False,False
662.49,662.49,0.0,1,1,22,False,True
1793.9,1793.9,0.0,1,1,47,False,False
197.7,197.7,0.0,1,1,60,True,False
309.41,309.41,0.0,1,1,32,True,False
62.77,62.77,0.0,1,1,71,True,False
278.57,278.57,0.0,1,1,40,False,False
85.51,85.51,0.0,1,1,30,False,True
440.75,440.75,0.0,1,1,52,False,False
279.41,279.41,0.0,1,1,61,True,False
82.21,82.21,0.0,1,1,64,True,False
276.17,276.17,0.0,1,1,67,False,False
235.3,235.3,0.0,1,1,52,True,False
77.05,77.05,0.0,1,1,34,False,False
207.25,207.25,0.0,1,1,28,True,False
138.7,138.7,0.0,1,1,37,False,False
82.23,82.23,0.0,1,1,26,True,False
72.28,72.28,0.0,1,1,48,False,False
69.36,69.36,0.0,1,1,75,False,False
58.79,58.79,0.0,1,1,50,True,False
90.8,90.8,0.0,1,1,41,False,False
2884.45,2884.45,0.0,1,1,60,True,False
90.54,90.54,0.0,1,1,61,False,False
2572.02,2572.02,0.0,1,1,65,False,False
21.01,21.01,0.0,1,1,21,True,False
19.34,19.34,0.0,1,1,27,True,False
65.26,65.26,0.0,1,1,57,False,False
1639.04,1639.04,0.0,1,1,21,True,False
674.26,674.26,0.0,1,1,38,True,False
51.37,51.37,0.0,1,1,49,False,False
174.98,174.98,0.0,1,1,29,False,False
925.71,925.71,0.0,1,1,55,True,False
115.37,115.37,0.0,1,1,75,True,False
72.47,72.47,0.0,1,1,52,False,False
81.62,81.62,0.0,1,1,58,True,False
90.48,90.48,0.0,1,1,21,True,False
11.47,11.47,0.0,1,1,38,False,False
51.67,51.67,0.0,1,1,76,False,False
541.09,541.09,0.0,1,1,24,True,False
2645.9,2645.9,0.0,1,1,47,False,False
99.59,99.59,0.0,1,1,42,False,False
470.09,470.09,0.0,1,1,76,True,False
562.35,562.35,0.0,1,1,40,False,False
90.59,90.59,0.0,1,1,49,True,False
59.3,59.3,0.0,1,1,69,True,False
802.86,802.86,0.0,1,1,28,False,False
24.9,24.9,0.0,1,1,69,True,False
433.05,433.05,0.0,1,1,68,True,False
357.85,357.85,0.0,1,1,31,True,False
38.79,38.79,0.0,1,1,64,False,True
201.14,201.14,0.0,1,1,77,True,False
272.69,272.69,0.0,1,1,69,False,False
71.72,71.72,0.0,1,1,65,True,False
91.06,91.06,0.0,1,1,73,True,False
244.16,244.16,0.0,1,1,21,True,False
435.15,435.15,0.0,1,1,48,True,False
105.75,105.75,0.0,1,1,41,False,False
224.43,224.43,0.0,1,1,51,True,False
2175.61,2175.61,0.0,1,1,59,True,False
1303.11,1303.11,0.0,1,1,74,False,False
166.73,166.73,0.0,1,1,20,True,False
301.71,301.71,0.0,1,1,34,False,False
162.16,162.16,0.0,1,1,37,False,False
399.88,399.88,0.0,1,1,62,False,False
297.88,297.88,0.0,1,1,39,False,False
231.3,231.3,0.0,1,1,46,True,False
8.09,8.09,0.0,1,1,66,False,False
2048.64,2048.64,0.0,1,1,71,True,False
92.36,92.36,0.0,1,1,49,False,False
138.59,138.59,0.0,1,1,53,True,False
183.87,183.87,0.0,1,1,77,True,False
682.16,682.16,0.0,1,1,59,False,False
176.65,176.65,0.0,1,1,25,False,False
2842.1,2842.1,0.0,1,1,74,True,False
784.39,784.39,0.0,1,1,43,False,False
141.65,141.65,0.0,1,1,73,False,True
35.84,35.84,0.0,1,1,73,True,False
480.31,480.31,0.0,1,1,20,False,False
444.22,444.22,0.0,1,1,49,False,False
33.1,33.1,0.0,1,1,50,False,False
425.56,425.56,0.0,1,1,49,True,False
136.42,136.42,0.0,1,1,77,True,False
31.74,31.74,0.0,1,1,27,False,False
964.98,964.98,0.0,1,1,77,True,False
2792.69,2792.69,0.0,1,1,36,False,False
82.99,82.99,0.0,1,1,32,False,False
2290.62,2290.62,0.0,1,1,55,True,False
826.89,826.89,0.0,1,1,71,True,False
982.65,982.65,0.0,1,1,35,True,False
86.03,86.03,0.0,1,1,57,False,False
87.94,87.94,0.0,1,1,20,True,False
98.54,98.54,0.0,1,1,39,True,False
270.95,270.95,0.0,1,1,20,False,True
57.13,57.13,0.0,1,1,52,False,False
16.45,16.45,0.0,1,1,39,True,False
29.92,29.92,0.0,1,1,64,False,False
114.92,114.92,0.0,1,1,21,False,True
232.81,232.81,0.0,1,1,57,False,False
41.4,41.4,0.0,1,1,61,False,False
35.9,35.9,0.0,1,1,61,False,False
254.97,254.97,0.0,1,1,38,True,False
211.63,211.63,0.0,1,1,48,False,False
458.23,458.23,0.0,1,1,55,False,False
15.98,15.98,0.0,1,1,54,False,False
252.43,252.43,0.0,1,1,35,True,False
859.79,859.79,0.0,1,1,64,False,False
1269.07,1269.07,0.0,1,1,38,True,False
713.84,713.84,0.0,1,1,51,True,False
191.5,191.5,0.0,1,1,57,False,False
18.08,18.08,0.0,1,1,29,True,False
206.47,206.47,0.0,1,1,28,False,False
160.39,160.39,0.0,1,1,38,False,False
222.08,222.08,0.0,1,1,28,False,False
89.67,89.67,0.0,1,1,27,False,False
267.62,267.62,0.0,1,1,32,False,False
91.13,91.13,0.0,1,1,75,False,False
873.38,873.38,0.0,1,1,66,False,False
340.33,340.33,0.0,1,1,73,False,False
283.78,283.78,0.0,1,1,38,False,False
25.4,25.4,0.0,1,1,56,False,False
739.53,739.53,0.0,1,1,30,True,False
85.21,85.21,0.0,1,1,62,False,False
278.99,278.99,0.0,1,1,32,False,False
588.09,588.09,0.0,1,1,29,True,False
354.67,354.67,0.0,1,1,58,True,False
2122.14,2122.14,0.0,1,1,28,False,False
1900.91,1900.91,0.0,1,1,70,True,False
158.21,158.21,0.0,1,1,24,False,True
129.17,129.17,0.0,1,1,33,True,False
239.64,239.64,0.0,1,1,30,True,False
18.38,18.38,0.0,1,1,46,True,False
134.22,134.22,0.0,1,1,33,False,False
11.64,11.64,0.0,1,1,42,True,False
93.05,93.05,0.0,1,1,69,True,False
457.93,457.93,0.0,1,1,74,False,False
75.05,75.05,0.0,1,1,32,True,False
266.65,266.65,0.0,1,1,32,True,False
593.21,593.21,0.0,1,1,32,False,False
96.16,96.16,0.0,1,1,57,False,True
84.11,84.11,0.0,1,1,35,False,True
239.61,239.61,0.0,1,1,48,True,False
2795.31,2795.31,0.0,1,1,50,True,False
1306.02,1306.02,0.0,1,1,44,True,False
144.4,144.4,0.0,1,1,66,False,False
112.68,112.68,0.0,1,1,30,True,False
82.48,82.48,0.0,1,1,30,True,False
305.43,305.43,0.0,1,1,25,False,False
50.65,50.65,0.0,1,1,49,False,False
99.94,99.94,0.0,1,1,25,False,False
1232.23,1232.23,0.0,1,1,68,True,False
31.87,31.87,0.0,1,1,59,True,False
275.91,275.91,0.0,1,1,42,True,False
184.43,184.43,0.0,1,1,71,False,False
89.95,89.95,0.0,1,1,50,True,False
38.41,38.41,0.0,1,1,31,True,False
1940.29,1940.29,0.0,1,1,32,True,False
2146.09,2146.09,0.0,1,1,30,False,False
796.15,796.15,0.0,1,1,54,True,False
866.73,866.73,0.0,1,1,67,False,False
302.47,302.47,0.0,1,1,45,False,True
24.59,24.59,0.0,1,1,46,True,False
165.86,165.86,0.0,1,1,32,False,True
106.12,106.12,0.0,1,1,77,True,False
335.52,335.52,0.0,1,1,76,False,False
287.62,287.62,0.0,1,1,57,False,False
558.71,558.71,0.0,1,1,57,True,False
20.4,20.4,0.0,1,1,57,False,False
790.01,790.01,0.0,1,1,22,True,False
286.61,286.61,0.0,1,1,36,True,False
1547.76,1547.76,0.0,1,1,25,False,False
217.1,217.1,0.0,1,1,24,False,True
290.27,290.27,0.0,1,1,32,True,False
479.68,479.68,0.0,1,1,66,False,False
2775.98,2775.98,0.0,1,1,39,True,False
310.24,310.24,0.0,1,1,62,False,False
177.99,177.99,0.0,1,1,32,True,False
429.0,429.0,0.0,1,1,77,False,False
53.75,53.75,0.0,1,1,36,True,False
131.98,131.98,0.0,1,1,20,True,False
80.59,80.59,0.0,1,1,42,False,False
596.62,596.62,0.0,1,1,71,False,False
481.14,481.14,0.0,1,1,50,False,False
156.29,156.29,0.0,1,1,29,False,False
92.91,92.91,0.0,1,1,66,False,False
177.79,177.79,0.0,1,1,24,True,False
16.15,16.15,0.0,1,1,45,True,False
269.3,269.3,0.0,1,1,68,True,False
83.81,83.81,0.0,1,1,76,False,True
225.37,225.37,0.0,1,1,60,False,False
27.59,27.59,0.0,1,1,35,False,False
61.64,61.64,0.0,1,1,23,True,False
405.58,405.58,0.0,1,1,25,False,False
342.23,342.23,0.0,1,1,65,True,False
201.38,201.38,0.0,1,1,32,False,False
109.16,109.16,0.0,1,1,44,False,False
44.3,44.3,0.0,1,1,32,False,False
114.36,114.36,0.0,1,1,72,False,False
132.19,132.19,0.0,1,1,57,True,False
64.56,64.56,0.0,1,1,56,False,False
129.61,129.61,0.0,1,1,49,False,False
86.8,86.8,0.0,1,1,69,True,False
79.71,79.71,0.0,1,1,65,False,False
745.05,745.05,0.0,1,1,54,False,True
2316.62,2316.62,0.0,1,1,43,False,True
50.79,50.79,0.0,1,1,53,True,False
84.56,84.56,0.0,1,1,66,True,False
695.46,695.46,0.0,1,1,49,False,True
16.14,16.14,0.0,1,1,73,True,False
74.68,74.68,0.0,1,1,75,True,False
50.74,50.74,0.0,1,1,53,True,False
23.43,23.43,0.0,1,1,26,True,False
285.95,285.95,0.0,1,1,47,True,False
12.55,12.55,0.0,1,1,66,False,False
398.8,398.8,0.0,1,1,20,True,False
54.09,54.09,0.0,1,1,62,False,False
258.99,258.99,0.0,1,1,31,True,False
14.08,14.08,0.0,1,1,67,True,False
48.67,48.67,0.0,1,1,70,False,False
180.75,180.75,0.0,1,1,29,True,False
801.3,801.3,0.0,1,1,72,True,False
270.66,270.66,0.0,1,1,37,True,False
584.44,584.44,0.0,1,1,43,False,False
275.24,275.24,0.0,1,1,56,True,False
550.86,550.86,0.0,1,1,20,False,False
227.54,227.54,0.0,1,1,70,True,False
78.8,78.8,0.0,1,1,70,False,False
35.54,35.54,0.0,1,1,38,True,False
189.18,189.18,0.0,1,1,50,False,False
62.99,62.99,0.0,1,1,56,False,False
1216.24,1216.24,0.0,1,1,44,True,False
85.23,85.23,0.0,1,1,77,False,False
105.07,105.07,0.0,1,1,21,False,False
170.33,170.33,0.0,1,1,70,False,False
418.46,418.46,0.0,1,1,28,True,False
66.02,66.02,0.0,1,1,32,True,False
965.06,965.06,0.0,1,1,50,False,False
97.86,97.86,0.0,1,1,49,False,False
472.18,472.18,0.0,1,1,35,True,False
28.3,28.3,0.0,1,1,21,True,False
509.31,509.31,0.0,1,1,73,False,True
805.52,805.52,0.0,1,1,58,True,False
2088.47,2088.47,0.0,1,1,71,False,False
814.44,814.44,0.0,1,1,23,False,False
544.45,544.45,0.0,1,1,60,False,False
1244.33,1244.33,0.0,1,1,46,False,False
321.81,321.81,0.0,1,1,21,False,False
56.81,56.81,0.0,1,1,35,False,False
28.06,28.06,0.0,1,1,39,False,False
39.85,39.85,0.0,1,1,60,False,False
275.04,275.04,0.0,1,1,43,True,False
48.64,48.64,0.0,1,1,22,True,False
484.92,484.92,0.0,1,1,43,False,False
255.67,255.67,0.0,1,1,75,True,False
289.14,289.14,0.0,1,1,72,False,False
35.55,35.55,0.0,1,1,77,True,False
191.43,191.43,0.0,1,1,70,True,False
36.44,36.44,0.0,1,1,39,True,False
44.07,44.07,0.0,1,1,60,True,False
197.75,197.75,0.0,1,1,52,True,False
86.9,86.9,0.0,1,1,47,False,False
60.86,60.86,0.0,1,1,45,True,False
110.99,110.99,0.0,1,1,24,True,False
398.31,398.31,0.0,1,1,74,True,False
77.98,77.98,0.0,1,1,44,False,False
196.27,196.27,0.0,1,1,75,False,False
851.42,851.42,0.0,1,1,60,True,False
360.12,360.12,0.0,1,1,30,True,False
65.03,65.03,0.0,1,1,57,False,False
36.43,36.43,0.0,1,1,42,False,False
101.99,101.99,0.0,1,1,77,True,False
543.54,543.54,0.0,1,1,33,True,False
114.54,114.54,0.0,1,1,55,True,False
168.09,168.09,0.0,1,1,76,True,False
60.45,60.45,0.0,1,1,69,True,False
830.77,830.77,0.0,1,1,58,True,False
392.49,392.49,0.0,1,1,65,True,False
989.95,989.95,0.0,1,1,21,True,False
262.88,262.88,0.0,1,1,34,True,False
21.75,21.75,0.0,1,1,51,False,False
106.6,106.6,0.0,1,1,37,False,False
88.25,88.25,0.0,1,1,27,False,False
103.06,103.06,0.0,1,1,77,True,False
680.29,680.29,0.0,1,1,74,False,False
1195.82,1195.82,0.0,1,1,47,False,False
234.86,234.86,0.0,1,1,44,True,False
1064.08,1064.08,0.0,1,1,60,False,False
166.45,166.45,0.0,1,1,74,True,False
530.3,530.3,0.0,1,1,56,True,False
44.23,44.23,0.0,1,1,75,True,False
10.63,10.63,0.0,1,1,62,True,False
989.33,989.33,0.0,1,1,63,True,False
79.65,79.65,0.0,1,1,39,False,False
294.56,294.56,0.0,1,1,41,True,False
14.26,14.26,0.0,1,1,30,True,False
32.7,32.7,0.0,1,1,61,False,True
127.52,127.52,0.0,1,1,40,False,True
193.66,193.66,0.0,1,1,72,False,False
111.59,111.59,0.0,1,1,50,True,False
379.58,379.58,0.0,1,1,44,True,False
13.95,13.95,0.0,1,1,76,False,True
468.95,468.95,0.0,1,1,61,False,False
89.35,89.35,0.0,1,1,52,True,False
12.47,12.47,0.0,1,1,40,True,False
1244.09,1244.09,0.0,1,1,76,False,False
804.18,804.18,0.0,1,1,77,True,False
58.32,58.32,0.0,1,1,22,True,False
17.86,17.86,0.0,1,1,71,False,True
1086.21,1086.21,0.0,1,1,66,False,False
129.76,129.76,0.0,1,1,60,True,False
127.7,127.7,0.0,1,1,44,False,False
818.24,818.24,0.0,1,1,51,True,False
63.98,63.98,0.0,1,1,46,True,False
49.33,49.33,0.0,1,1,67,False,True
2838.2,2838.2,0.0,1,1,21,True,False
387.25,387.25,0.0,1,1,40,True,False
850.78,850.78,0.0,1,1,52,False,True
27.94,27.94,0.0,1,1,30,False,False
167.46,167.46,0.0,1,1,73,False,True
372.51,372.51,0.0,1,1,34,True,False
10.93,10.93,0.0,1,1,47,True,False
93.06,93.06,0.0,1,1,43,False,False
42.68,42.68,0.0,1,1,45,True,False
642.29,642.29,0.0,1,1,26,True,False
13.99,13.99,0.0,1,1,62,False,True
2006.88,2006.88,0.0,1,1,32,False,False
1049.51,1049.51,0.0,1,1,45,False,False
83.97,83.97,0.0,1,1,28,False,False
46.02,46.02,0.0,1,1,25,False,False
223.92,223.92,0.0,1,1,47,True,False
169.46,169.46,0.0,1,1,52,True,False
39.0,39.0,0.0,1,1,74,False,False
197.22,197.22,0.0,1,1,43,False,False
353.39,353.39,0.0,1,1,27,False,False
287.22,287.22,0.0,1,1,26,True,False
74.49,74.49,0.0,1,1,73,True,False
152.22,152.22,0.0,1,1,31,False,False
195.86,195.86,0.0,1,1,74,True,False
1890.85,1890.85,0.0,1,1,20,False,False
72.44,72.44,0.0,1,1,69,True,False
458.38,458.38,0.0,1,1,41,True,False
314.61,314.61,0.0,1,1,39,False,False
61.22,61.22,0.0,1,1,67,False,False
95.03,95.03,0.0,1,1,41,True,False
120.0,120.0,0.0,1,1,61,True,False
55.3,55.3,0.0,1,1,74,False,False
1548.12,1548.12,0.0,1,1,38,False,False
844.36,844.36,0.0,1,1,73,False,False
449.12,449.12,0.0,1,1,28,True,False
108.58,108.58,0.0,1,1,44,False,False
333.73,333.73,0.0,1,1,51,False,True
59.61,59.61,0.0,1,1,68,False,False
105.6,105.6,0.0,1,1,68,True,False
160.17,160.17,0.0,1,1,29,True,False
247.81,247.81,0.0,1,1,37,True,False
1031.23,1031.23,0.0,1,1,21,False,False
995.84,995.84,0.0,1,1,71,True,False
139.15,139.15,0.0,1,1,61,False,False
272.53,272.53,0.0,1,1,46,False,False
30.74,30.74,0.0,1,1,37,True,False
56.99,56.99,0.0,1,1,51,True,False
936.73,936.73,0.0,1,1,71,True,False
142.85,142.85,0.0,1,1,41,False,True
199.62,199.62,0.0,1,1,61,True,False
141.11,141.11,0.0,1,1,35,True,False
35.95,35.95,0.0,1,1,54,True,False
710.86,710.86,0.0,1,1,22,False,False
1252.48,1252.48,0.0,1,1,47,False,False
43.91,43.91,0.0,1,1,44,False,True
392.46,392.46,0.0,1,1,42,False,True
439.17,439.17,0.0,1,1,44,True,False
174.38,174.38,0.0,1,1,55,True,False
40.48,40.48,0.0,1,1,21,False,False
122.47,122.47,0.0,1,1,67,True,False
238.0,238.0,0.0,1,1,22,True,False
161.17,161.17,0.0,1,1,37,True,False
165.41,165.41,0.0,1,1,35,True,False
122.66,122.66,0.0,1,1,28,False,True
173.79,173.79,0.0,1,1,42,True,False
329.48,329.48,0.0,1,1,60,True,False
147.8,147.8,0.0,1,1,39,True,False
386.48,386.48,0.0,1,1,27,True,False
1796.28,1796.28,0.0,1,1,45,False,False
13.29,13.29,0.0,1,1,29,True,False
54.56,54.56,0.0,1,1,37,True,False
83.75,83.75,0.0,1,1,26,True,False
57.44,57.44,0.0,1,1,52,True,False
98.76,98.76,0.0,1,1,62,True,False
114.74,114.74,0.0,1,1,31,True,False
1572.32,1572.32,0.0,1,1,31,False,False
80.81,80.81,0.0,1,1,41,False,False
299.85,299.85,0.0,1,1,76,True,False
416.66,416.66,0.0,1,1,59,True,False
520.41,520.41,0.0,1,1,48,True,False
357.55,357.55,0.0,1,1,43,True,False
79.49,79.49,0.0,1,1,42,False,False
717.21,717.21,0.0,1,1,47,False,True
127.55,127.55,0.0,1,1,69,False,True
169.89,169.89,0.0,1,1,74,False,True
267.36,267.36,0.0,1,1,56,True,False
72.11,72.11,0.0,1,1,69,False,False
226.48,226.48,0.0,1,1,45,True,False
176.13,176.13,0.0,1,1,41,False,False
189.69,189.69,0.0,1,1,77,True,False
310.56,310.56,0.0,1,1,69,False,False
47.71,47.71,0.0,1,1,47,True,False
783.27,783.27,0.0,1,1,23,True,False
1731.94,1731.94,0.0,1,1,20,True,False
61.2,61.2,0.0,1,1,62,True,False
1369.29,1369.29,0.0,1,1,76,False,False
2230.3,2230.3,0.0,1,1,42,False,False
356.97,356.97,0.0,1,1,54,True,False
263.79,263.79,0.0,1,1,74,False,True
361.87,361.87,0.0,1,1,62,False,False
1398.27,1398.27,0.0,1,1,61,True,False
95.34,95.34,0.0,1,1,46,False,True
188.95,188.95,0.0,1,1,26,True,False
783.92,783.92,0.0,1,1,34,False,True
588.23,588.23,0.0,1,1,30,False,False
893.04,893.04,0.0,1,1,68,False,True
129.23,129.23,0.0,1,1,31,True,False
338.06,338.06,0.0,1,1,24,False,False
93.28,93.28,0.0,1,1,35,True,False
187.4,187.4,0.0,1,1,62,False,True
742.04,742.04,0.0,1,1,44,True,False
2183.83,2183.83,0.0,1,1,71,True,False
478.71,478.71,0.0,1,1,66,True,False
83.06,83.06,0.0,1,1,61,True,False
62.22,62.22,0.0,1,1,53,False,True
422.77,422.77,0.0,1,1,37,True,False
89.75,89.75,0.0,1,1,64,False,False
174.74,174.74,0.0,1,1,53,False,False
195.85,195.85,0.0,1,1,70,False,True
329.35,329.35,0.0,1,1,67,True,False
211.84,211.84,0.0,1,1,20,False,False
1020.6,1020.6,0.0,1,1,63,False,False
495.83,495.83,0.0,1,1,54,False,False
154.67,154.67,0.0,1,1,45,True,False
358.12,358.12,0.0,1,1,47,True,False
229.65,229.65,0.0,1,1,30,True,False
1117.76,1117.76,0.0,1,1,26,True,False
24.95,24.95,0.0,1,1,32,False,False
2016.76,2016.76,0.0,1,1,56,False,False
90.88,90.88,0.0,1,1,35,False,False
81.52,81.52,0.0,1,1,58,True,False
695.32,695.32,0.0,1,1,36,True,False
128.96,128.96,0.0,1,1,72,False,False
18.76,18.76,0.0,1,1,72,False,True
1340.8,1340.8,0.0,1,1,29,True,False
2223.04,2223.04,0.0,1,1,67,True,False
26.2,26.2,0.0,1,1,32,False,False
69.26,69.26,0.0,1,1,53,True,False
163.88,163.88,0.0,1,1,65,False,False
91.79,91.79,0.0,1,1,37,True,False
2075.0,2075.0,0.0,1,1,61,True,False
290.19,290.19,0.0,1,1,69,False,False
271.63,271.63,0.0,1,1,36,False,False
469.8,469.8,0.0,1,1,59,True,False
97.33,97.33,0.0,1,1,44,True,False
724.5,724.5,0.0,1,1,37,True,False
2081.88,2081.88,0.0,1,1,39,True,False
324.85,324.85,0.0,1,1,54,True,False
804.34,804.34,0.0,1,1,25,False,True
815.17,815.17,0.0,1,1,63,True,False
113.82,113.82,0.0,1,1,74,False,False
796.35,796.35,0.0,1,1,21,True,False
672.09,672.09,0.0,1,1,76,False,False
37.09,37.09,0.0,1,1,35,False,False
183.7,183.7,0.0,1,1,77,True,False
603.62,603.62,0.0,1,1,29,False,False
243.99,243.99,0.0,1,1,45,True,False
43.81,43.81,0.0,1,1,44,False,True
383.31,383.31,0.0,1,1,32,False,False
2109.19,2109.19,0.0,1,1,42,False,False
34.42,34.42,0.0,1,1,49,False,False
1046.88,1046.88,0.0,1,1,29,True,False
953.18,953.18,0.0,1,1,69,False,False
178.82,178.82,0.0,1,1,38,False,False
1694.03,1694.03,0.0,1,1,51,False,False
13.85,13.85,0.0,1,1,27,False,False
2120.69,2120.69,0.0,1,1,26,True,False
779.32,779.32,0.0,1,1,44,True,False
98.54,98.54,0.0,1,1,73,False,False
65.88,65.88,0.0,1,1,38,True,False
95.76,95.76,0.0,1,1,30,True,False
157.91,157.91,0.0,1,1,30,False,False
12.94,12.94,0.0,1,1,36,True,False
148.68,148.68,0.0,1,1,27,False,False
140.3,140.3,0.0,1,1,57,True,False
98.95,98.95,0.0,1,1,65,False,False
1515.83,1515.83,0.0,1,1,59,True,False
2269.51,2269.51,0.0,1,1,54,False,False
196.75,196.75,0.0,1,1,57,False,True
30.35,30.35,0.0,1,1,71,False,False
50.81,50.81,0.0,1,1,48,False,False
131.51,131.51,0.0,1,1,41,True,False
402.62,402.62,0.0,1,1,77,False,False
894.95,894.95,0.0,1,1,22,True,False
2111.68,2111.68,0.0,1,1,46,True,False
87.66,87.66,0.0,1,1,56,True,False
81.76,81.76,0.0,1,1,21,False,False
86.03,86.03,0.0,1,1,51,True,False
364.96,364.96,0.0,1,1,48,True,False
745.3,745.3,0.0,1,1,65,False,False
162.45,162.45,0.0,1,1,50,True,False
201.78,201.78,0.0,1,1,34,False,False
399.72,399.72,0.0,1,1,49,True,False
566.06,566.06,0.0,1,1,65,False,False
44.85,44.85,0.0,1,1,54,False,False
179.37,179.37,0.0,1,1,64,True,False
53.37,53.37,0.0,1,1,64,True,False
138.65,138.65,0.0,1,1,51,False,False
220.51,220.51,0.0,1,1,31,False,False
234.32,234.32,0.0,1,1,42,False,False
14.71,14.71,0.0,1,1,23,True,False
32.72,32.72,0.0,1,1,41,False,False
38.94,38.94,0.0,1,1,57,False,True
278.17,278.17,0.0,1,1,23,False,False
80.36,80.36,0.0,1,1,54,False,True
497.09,497.09,0.0,1,1,45,True,False
494.47,494.47,0.0,1,1,71,True,False
197.94,197.94,0.0,1,1,34,True,False
147.45,147.45,0.0,1,1,47,False,False
94.89,94.89,0.0,1,1,44,True,False
92.02,92.02,0.0,1,1,62,False,False
184.74,184.74,0.0,1,1,54,True,False
211.15,211.15,0.0,1,1,43,False,False
236.05,236.05,0.0,1,1,43,True,False
182.56,182.56,0.0,1,1,40,False,False
1994.33,1994.33,0.0,1,1,23,True,False
141.99,141.99,0.0,1,1,34,False,False
57.77,57.77,0.0,1,1,66,False,False
57.35,57.35,0.0,1,1,51,False,False
98.01,98.01,0.0,1,1,62,True,False
253.51,253.51,0.0,1,1,64,True,False
160.68,160.68,0.0,1,1,33,False,False
42.14,42.14,0.0,1,1,35,True,False
67.25,67.25,0.0,1,1,21,False,False
174.0,174.0,0.0,1,1,27,True,False
1334.73,1334.73,0.0,1,1,46,False,False
116.48,116.48,0.0,1,1,71,True,False
2472.98,2472.98,0.0,1,1,21,True,False
317.14,317.14,0.0,1,1,68,True,False
110.31,110.31,0.0,1,1,48,False,False
414.96,414.96,0.0,1,1,65,False,False
90.79,90.79,0.0,1,1,55,True,False
247.29,247.29,0.0,1,1,33,False,True
182.16,182.16,0.0,1,1,40,False,False
2508.3,2508.3,0.0,1,1,49,False,False
145.66,145.66,0.0,1,1,58,True,False
65.35,65.35,0.0,1,1,57,False,False
131.3,131.3,0.0,1,1,42,False,False
871.56,871.56,0.0,1,1,75,False,False
2096.99,2096.99,0.0,1,1,73,True,False
99.13,99.13,0.0,1,1,37,False,False
81.64,81.64,0.0,1,1,69,False,False
192.34,192.34,0.0,1,1,32,False,False
2630.25,2630.25,0.0,1,1,74,False,False
526.84,526.84,0.0,1,1,31,False,False
109.21,109.21,0.0,1,1,48,False,False
18.95,18.95,0.0,1,1,40,True,False
119.42,119.42,0.0,1,1,70,True,False
61.12,61.12,0.0,1,1,46,False,False
41.97,41.97,0.0,1,1,56,True,False
32.5,32.5,0.0,1,1,53,False,False
226.34,226.34,0.0,1,1,62,False,False
1740.57,1740.57,0.0,1,1,51,False,False
984.5,984.5,0.0,1,1,52,True,False
184.5,184.5,0.0,1,1,64,False,False
156.42,156.42,0.0,1,1,49,True,False
944.52,944.52,0.0,1,1,37,True,False
295.55,295.55,0.0,1,1,29,False,False
2884.0,2884.0,0.0,1,1,34,False,False
12.34,12.34,0.0,1,1,68,False,False
159.15,159.15,0.0,1,1,42,False,False
2090.08,2090.08,0.0,1,1,32,False,False
767.64,767.64,0.0,1,1,48,False,False
38.32,38.32,0.0,1,1,55,True,False
1791.09,1791.09,0.0,1,1,54,False,True
444.42,444.42,0.0,1,1,68,True,False
88.06,88.06,0.0,1,1,23,False,False
255.73,255.73,0.0,1,1,39,True,False
72.06,72.06,0.0,1,1,65,True,False
6.21,6.21,0.0,1,1,47,True,False
15.02,15.02,0.0,1,1,29,True,False
73.78,73.78,0.0,1,1,27,False,False
336.11,336.11,0.0,1,1,62,False,False
65.66,65.66,0.0,1,1,64,True,False
112.73,112.73,0.0,1,1,43,True,False
32.4,32.4,0.0,1,1,48,True,False
2920.25,2920.25,0.0,1,1,40,False,False
28.79,28.79,0.0,1,1,35,True,False
357.84,357.84,0.0,1,1,23,False,False
302.5,302.5,0.0,1,1,46,False,False
841.5,841.5,0.0,1,1,75,True,False
151.01,151.01,0.0,1,1,27,True,False
40.43,40.43,0.0,1,1,63,False,False
1166.75,1166.75,0.0,1,1,76,False,False
159.48,159.48,0.0,1,1,76,False,False
476.27,476.27,0.0,1,1,30,True,False
932.53,932.53,0.0,1,1,64,False,True
23.62,23.62,0.0,1,1,40,False,False
41.22,41.22,0.0,1,1,33,False,True
1556.27,1556.27,0.0,1,1,41,True,False
160.87,160.87,0.0,1,1,39,False,True
26.04,26.04,0.0,1,1,33,False,False
55.16,55.16,0.0,1,1,24,False,False
12.94,12.94,0.0,1,1,57,True,False
1379.83,1379.83,0.0,1,1,65,False,False
2504.37,2504.37,0.0,1,1,24,True,False
44.38,44.38,0.0,1,1,71,True,False
55.28,55.28,0.0,1,1,25,False,True
96.27,96.27,0.0,1,1,44,True,False
27.65,27.65,0.0,1,1,23,True,False
780.02,780.02,0.0,1,1,56,True,False
86.35,86.35,0.0,1,1,43,False,False
161.45,161.45,0.0,1,1,39,True,False
133.73,133.73,0.0,1,1,60,False,False
374.29,374.29,0.0,1,1,50,False,False
443.02,443.02,0.0,1,1,67,False,True
142.98,142.98,0.0,1,1,66,True,False
194.14,194.14,0.0,1,1,33,False,False
